,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
13564,0718,Zygarde Complete Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Earthquake,140.0,Ground,100.0,3.6,2.7
13563,0718,Zygarde Complete Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13561,0718,Zygarde Complete Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13568,0718,Zygarde 50% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13575,0718,Zygarde 50% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Earthquake,140.0,Ground,100.0,3.6,2.7
13580,0718,Zygarde Complete Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13577,0718,Zygarde 50% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13578,0718,Zygarde 50% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Bulldoze,80.0,Ground,50.0,3.5,2.6
13579,0718,Zygarde 50% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13581,0718,Zygarde Complete Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Bulldoze,80.0,Ground,50.0,3.5,2.6
13582,0718,Zygarde Complete Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13583,0718,Zygarde Complete Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13584,0718,Zygarde Complete Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13585,0718,Zygarde Complete Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13586,0718,Zygarde Complete Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Outrage,110.0,Dragon,50.0,3.9,2.5
13587,0718,Zygarde Complete Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13588,0718,Zygarde Complete Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Bulldoze,80.0,Ground,50.0,3.5,2.6
13589,0718,Zygarde Complete Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Bulldoze,80.0,Ground,50.0,3.5,2.6
13590,0718,Zygarde Complete Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13560,0718,Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Bulldoze,80.0,Ground,50.0,3.5,2.6
13576,0718,Zygarde 50% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13559,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Earthquake,140.0,Ground,100.0,3.6,2.7
13562,0718,Zygarde 50% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13557,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
13538,0718,Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13537,0718,Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Outrage,110.0,Dragon,50.0,3.9,2.5
13536,0718,Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
13535,0718,Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Bulldoze,80.0,Ground,50.0,3.5,2.6
13534,0718,Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13533,0718,Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13539,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Bulldoze,80.0,Ground,50.0,3.5,2.6
13532,0718,Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Earthquake,140.0,Ground,100.0,3.6,2.7
13530,0718,Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13529,0718,Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13528,0718,Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13527,0718,Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13558,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Outrage,110.0,Dragon,50.0,3.9,2.5
13526,0718,Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
13531,0718,Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Return,35.0,Normal,33.0,0.7,0.1
13541,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
13540,0718,Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13551,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
13555,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13525,0718,Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Bulldoze,80.0,Ground,50.0,3.5,2.6
13554,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13553,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13552,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13542,0718,Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13556,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Dragon Tail,15.0,Dragon,9.0,1.1,Bulldoze,80.0,Ground,50.0,3.5,2.6
13550,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Bulldoze,80.0,Ground,50.0,3.5,2.6
13548,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Earthquake,140.0,Ground,100.0,3.6,2.7
13547,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13546,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Outrage,110.0,Dragon,50.0,3.9,2.5
13545,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Frustration,10.0,Normal,33.0,2.0,1.0
13544,0718,Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
13543,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Bite,6.0,Dark,4.0,0.5,Hyper Beam,150.0,Normal,100.0,3.8,3.3
13549,0718,Shadow Zygarde 10% Forme,Dragon,Ground,Zen Headbutt,12.0,Psychic,10.0,1.1,Crunch,70.0,Dark,33.0,3.2,1.3
13601,0719,Shadow Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Moonblast,130.0,Fairy,100.0,3.9,2.2
13599,0719,Shadow Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Rock Slide,80.0,Rock,50.0,2.7,1.5
13602,0719,Shadow Diancie,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Rock Slide,80.0,Rock,50.0,2.7,1.5
13598,0719,Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Rock Slide,80.0,Rock,50.0,2.7,1.5
13600,0719,Shadow Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Power Gem,80.0,Rock,50.0,2.9,1.95
13596,0719,Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Moonblast,130.0,Fairy,100.0,3.9,2.2
13595,0719,Diancie,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Rock Slide,80.0,Rock,50.0,2.7,1.5
13591,0719,Shadow Diancie,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Power Gem,80.0,Rock,50.0,2.9,1.95
13594,0719,Diancie,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Power Gem,80.0,Rock,50.0,2.9,1.95
13593,0719,Diancie,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Moonblast,130.0,Fairy,100.0,3.9,2.2
13592,0719,Shadow Diancie,Rock,Fairy,Rock Throw,12.0,Rock,7.0,0.9,Moonblast,130.0,Fairy,100.0,3.9,2.2
13597,0719,Diancie,Rock,Fairy,Tackle,5.0,Normal,5.0,0.5,Power Gem,80.0,Rock,50.0,2.9,1.95
13614,0720,Hoopa Unbound,Psychic,Dark,Confusion,20.0,Psychic,15.0,1.6,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13613,0720,Hoopa Unbound,Psychic,Dark,Astonish,8.0,Ghost,14.0,1.1,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13612,0720,Hoopa Unbound,Psychic,Dark,Astonish,8.0,Ghost,14.0,1.1,Psychic,90.0,Psychic,50.0,2.8,1.3
13611,0720,Hoopa Unbound,Psychic,Dark,Confusion,20.0,Psychic,15.0,1.6,Dark Pulse,80.0,Dark,50.0,3.0,1.4
13610,0720,Hoopa Unbound,Psychic,Dark,Astonish,8.0,Ghost,14.0,1.1,Dark Pulse,80.0,Dark,50.0,3.0,1.4
13607,0720,Hoopa Confined,Psychic,Ghost,Confusion,20.0,Psychic,15.0,1.6,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13608,0720,Hoopa Confined,Psychic,Ghost,Confusion,20.0,Psychic,15.0,1.6,Psybeam,70.0,Psychic,50.0,3.2,1.3
13606,0720,Hoopa Confined,Psychic,Ghost,Astonish,8.0,Ghost,14.0,1.1,Psychic,90.0,Psychic,50.0,2.8,1.3
13605,0720,Hoopa Confined,Psychic,Ghost,Astonish,8.0,Ghost,14.0,1.1,Psybeam,70.0,Psychic,50.0,3.2,1.3
13604,0720,Hoopa Confined,Psychic,Ghost,Astonish,8.0,Ghost,14.0,1.1,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
13603,0720,Hoopa Confined,Psychic,Ghost,Confusion,20.0,Psychic,15.0,1.6,Psychic,90.0,Psychic,50.0,2.8,1.3
13609,0720,Hoopa Unbound,Psychic,Dark,Confusion,20.0,Psychic,15.0,1.6,Psychic,90.0,Psychic,50.0,2.8,1.3
13619,0722,Rowlet,Grass,Flying,Razor Leaf,13.0,Grass,7.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13620,0722,Rowlet,Grass,Flying,Tackle,5.0,Normal,5.0,0.5,Energy Ball,90.0,Grass,50.0,3.9,3.0
13617,0722,Rowlet,Grass,Flying,Razor Leaf,13.0,Grass,7.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
13616,0722,Rowlet,Grass,Flying,Magical Leaf,16.0,Grass,16.0,1.4,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13615,0722,Rowlet,Grass,Flying,Magical Leaf,16.0,Grass,16.0,1.4,Energy Ball,90.0,Grass,50.0,3.9,3.0
13618,0722,Rowlet,Grass,Flying,Tackle,5.0,Normal,5.0,0.5,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13632,0723,Dartrix,Grass,Flying,Razor Leaf,13.0,Grass,7.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13631,0723,Dartrix,Grass,Flying,Leafage,9.0,Grass,6.0,0.87,Brave Bird,130.0,Flying,100.0,2.0,1.0
13629,0723,Dartrix,Grass,Flying,Peck,10.0,Flying,10.0,1.0,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13628,0723,Dartrix,Grass,Flying,Leafage,9.0,Grass,6.0,0.87,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13630,0723,Dartrix,Grass,Flying,Leafage,9.0,Grass,6.0,0.87,Energy Ball,90.0,Grass,50.0,3.9,3.0
13626,0723,Dartrix,Grass,Flying,Magical Leaf,16.0,Grass,16.0,1.4,Seed Bomb,55.0,Grass,33.0,2.1,1.2
13625,0723,Dartrix,Grass,Flying,Razor Leaf,13.0,Grass,7.0,1.0,Brave Bird,130.0,Flying,100.0,2.0,1.0
13624,0723,Dartrix,Grass,Flying,Razor Leaf,13.0,Grass,7.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
13623,0723,Dartrix,Grass,Flying,Magical Leaf,16.0,Grass,16.0,1.4,Energy Ball,90.0,Grass,50.0,3.9,3.0
13622,0723,Dartrix,Grass,Flying,Peck,10.0,Flying,10.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
13621,0723,Dartrix,Grass,Flying,Magical Leaf,16.0,Grass,16.0,1.4,Brave Bird,130.0,Flying,100.0,2.0,1.0
13627,0723,Dartrix,Grass,Flying,Peck,10.0,Flying,10.0,1.0,Brave Bird,130.0,Flying,100.0,2.0,1.0
13652,0724,Hisuian Decidueye,Grass,Fighting,Magical Leaf,16.0,Grass,16.0,1.4,Aerial Ace,55.0,Flying,40.0,2.4,2.2
13651,0724,Decidueye,Grass,Ghost,Astonish,8.0,Ghost,14.0,1.1,Brave Bird,130.0,Flying,100.0,2.0,1.0
13650,0724,Hisuian Decidueye,Grass,Fighting,Magical Leaf,16.0,Grass,16.0,1.4,Aura Sphere,100.0,Fighting,55.0,1.8,1.6
13649,0724,Decidueye,Grass,Ghost,Razor Leaf,13.0,Grass,7.0,1.0,Brave Bird,130.0,Flying,100.0,2.0,1.0
13645,0724,Decidueye,Grass,Ghost,Leafage,9.0,Grass,6.0,0.87,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13647,0724,Decidueye,Grass,Ghost,Leafage,9.0,Grass,6.0,0.87,Energy Ball,90.0,Grass,50.0,3.9,3.0
13646,0724,Decidueye,Grass,Ghost,Razor Leaf,13.0,Grass,7.0,1.0,Energy Ball,90.0,Grass,50.0,3.9,3.0
13644,0724,Hisuian Decidueye,Grass,Fighting,Psycho Cut,3.0,Psychic,9.0,0.6,Trailblaze,65.0,Grass,50.0,2.0,1.9
13648,0724,Decidueye,Grass,Ghost,Magical Leaf,16.0,Grass,16.0,1.4,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13642,0724,Hisuian Decidueye,Grass,Fighting,Psycho Cut,3.0,Psychic,9.0,0.6,Aerial Ace,55.0,Flying,40.0,2.4,2.2
13641,0724,Decidueye,Grass,Ghost,Magical Leaf,16.0,Grass,16.0,1.4,Brave Bird,130.0,Flying,100.0,2.0,1.0
13640,0724,Decidueye,Grass,Ghost,Magical Leaf,16.0,Grass,16.0,1.4,Energy Ball,90.0,Grass,50.0,3.9,3.0
13639,0724,Decidueye,Grass,Ghost,Astonish,8.0,Ghost,14.0,1.1,Energy Ball,90.0,Grass,50.0,3.9,3.0
13638,0724,Decidueye,Grass,Ghost,Astonish,8.0,Ghost,14.0,1.1,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13637,0724,Hisuian Decidueye,Grass,Fighting,Magical Leaf,16.0,Grass,16.0,1.4,Energy Ball,90.0,Grass,55.0,3.9,3.8
13636,0724,Decidueye,Grass,Ghost,Leafage,9.0,Grass,6.0,0.87,Brave Bird,130.0,Flying,100.0,2.0,1.0
13635,0724,Decidueye,Grass,Ghost,Razor Leaf,13.0,Grass,7.0,1.0,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
13634,0724,Hisuian Decidueye,Grass,Fighting,Magical Leaf,16.0,Grass,16.0,1.4,Trailblaze,65.0,Grass,50.0,2.0,1.9
13633,0724,Hisuian Decidueye,Grass,Fighting,Psycho Cut,3.0,Psychic,9.0,0.6,Aura Sphere,100.0,Fighting,55.0,1.8,1.6
13643,0724,Hisuian Decidueye,Grass,Fighting,Psycho Cut,3.0,Psychic,9.0,0.6,Energy Ball,90.0,Grass,55.0,3.9,3.8
13658,0725,Litten,Fire,,Ember,10.0,Fire,10.0,1.0,Flamethrower,70.0,Fire,50.0,2.2,1.5
13657,0725,Litten,Fire,,Ember,10.0,Fire,10.0,1.0,Crunch,70.0,Dark,33.0,3.2,1.3
13655,0725,Litten,Fire,,Ember,10.0,Fire,10.0,1.0,Flame Charge,70.0,Fire,33.0,3.8,2.9
13654,0725,Litten,Fire,,Scratch,6.0,Normal,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
13653,0725,Litten,Fire,,Scratch,6.0,Normal,4.0,0.5,Flame Charge,70.0,Fire,33.0,3.8,2.9
13656,0725,Litten,Fire,,Scratch,6.0,Normal,4.0,0.5,Flamethrower,70.0,Fire,50.0,2.2,1.5
13659,0726,Torracat,Fire,,Ember,10.0,Fire,10.0,1.0,Flamethrower,70.0,Fire,50.0,2.2,1.5
13660,0726,Torracat,Fire,,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
13661,0726,Torracat,Fire,,Ember,10.0,Fire,10.0,1.0,Flame Charge,70.0,Fire,33.0,3.8,2.9
13662,0726,Torracat,Fire,,Ember,10.0,Fire,10.0,1.0,Crunch,70.0,Dark,33.0,3.2,1.3
13663,0726,Torracat,Fire,,Bite,6.0,Dark,4.0,0.5,Flame Charge,70.0,Fire,33.0,3.8,2.9
13664,0726,Torracat,Fire,,Bite,6.0,Dark,4.0,0.5,Flamethrower,70.0,Fire,50.0,2.2,1.5
13673,0727,Incineroar,Fire,Dark,Fire Fang,12.0,Fire,8.0,0.9,Blaze Kick,45.0,Fire,33.0,1.2,0.45
13676,0727,Incineroar,Fire,Dark,Double Kick,10.0,Fighting,13.0,1.0,Flame Charge,70.0,Fire,33.0,3.8,2.9
13675,0727,Incineroar,Fire,Dark,Double Kick,10.0,Fighting,13.0,1.0,Dark Pulse,80.0,Dark,50.0,3.0,1.4
13674,0727,Incineroar,Fire,Dark,Snarl,12.0,Dark,14.0,1.1,Blaze Kick,45.0,Fire,33.0,1.2,0.45
13672,0727,Incineroar,Fire,Dark,Fire Fang,12.0,Fire,8.0,0.9,Fire Blast,140.0,Fire,100.0,4.2,3.1
13668,0727,Incineroar,Fire,Dark,Double Kick,10.0,Fighting,13.0,1.0,Fire Blast,140.0,Fire,100.0,4.2,3.1
13670,0727,Incineroar,Fire,Dark,Fire Fang,12.0,Fire,8.0,0.9,Dark Pulse,80.0,Dark,50.0,3.0,1.4
13669,0727,Incineroar,Fire,Dark,Fire Fang,12.0,Fire,8.0,0.9,Flame Charge,70.0,Fire,33.0,3.8,2.9
13665,0727,Incineroar,Fire,Dark,Snarl,12.0,Dark,14.0,1.1,Fire Blast,140.0,Fire,100.0,4.2,3.1
13667,0727,Incineroar,Fire,Dark,Snarl,12.0,Dark,14.0,1.1,Dark Pulse,80.0,Dark,50.0,3.0,1.4
13671,0727,Incineroar,Fire,Dark,Snarl,12.0,Dark,14.0,1.1,Flame Charge,70.0,Fire,33.0,3.8,2.9
13666,0727,Incineroar,Fire,Dark,Double Kick,10.0,Fighting,13.0,1.0,Blaze Kick,45.0,Fire,33.0,1.2,0.45
13677,0728,Popplio,Water,,Pound,7.0,Normal,6.0,0.6,Aqua Jet,45.0,Water,33.0,2.6,1.7
13678,0728,Popplio,Water,,Pound,7.0,Normal,6.0,0.6,Water Pulse,70.0,Water,50.0,3.2,2.2
13679,0728,Popplio,Water,,Water Gun,5.0,Water,5.0,0.5,Aqua Tail,50.0,Water,33.0,1.9,1.2
13680,0728,Popplio,Water,,Water Gun,5.0,Water,5.0,0.5,Aqua Jet,45.0,Water,33.0,2.6,1.7
13681,0728,Popplio,Water,,Pound,7.0,Normal,6.0,0.6,Aqua Tail,50.0,Water,33.0,1.9,1.2
13682,0728,Popplio,Water,,Water Gun,5.0,Water,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
13688,0729,Brionne,Water,,Charm,20.0,Fairy,11.0,1.5,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
13687,0729,Brionne,Water,,Water Gun,5.0,Water,5.0,0.5,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
13683,0729,Brionne,Water,,Charm,20.0,Fairy,11.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
13685,0729,Brionne,Water,,Water Gun,5.0,Water,5.0,0.5,Aqua Jet,45.0,Water,33.0,2.6,1.7
13684,0729,Brionne,Water,,Water Gun,5.0,Water,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
13686,0729,Brionne,Water,,Charm,20.0,Fairy,11.0,1.5,Aqua Jet,45.0,Water,33.0,2.6,1.7
13695,0730,Primarina,Water,Fairy,Waterfall,16.0,Water,8.0,1.2,Hydro Pump,130.0,Water,100.0,3.3,0.9
13696,0730,Primarina,Water,Fairy,Waterfall,16.0,Water,8.0,1.2,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
13694,0730,Primarina,Water,Fairy,Charm,20.0,Fairy,11.0,1.5,Disarming Voice,70.0,Fairy,33.0,3.9,3.2
13690,0730,Primarina,Water,Fairy,Charm,20.0,Fairy,11.0,1.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
13692,0730,Primarina,Water,Fairy,Waterfall,16.0,Water,8.0,1.2,Psychic,90.0,Psychic,50.0,2.8,1.3
13691,0730,Primarina,Water,Fairy,Charm,20.0,Fairy,11.0,1.5,Psychic,90.0,Psychic,50.0,2.8,1.3
13693,0730,Primarina,Water,Fairy,Waterfall,16.0,Water,8.0,1.2,Moonblast,130.0,Fairy,100.0,3.9,2.2
13689,0730,Primarina,Water,Fairy,Charm,20.0,Fairy,11.0,1.5,Moonblast,130.0,Fairy,100.0,3.9,2.2
13697,0731,Pikipek,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Aerial Ace,55.0,Flying,33.0,2.4,1.9
13698,0731,Pikipek,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Sky Attack,80.0,Flying,50.0,2.0,1.5
13699,0731,Pikipek,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Drill Peck,65.0,Flying,33.0,2.3,1.7
13700,0731,Pikipek,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Sky Attack,80.0,Flying,50.0,2.0,1.5
13701,0731,Pikipek,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Aerial Ace,55.0,Flying,33.0,2.4,1.9
13702,0731,Pikipek,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Drill Peck,65.0,Flying,33.0,2.3,1.7
13708,0732,Trumbeak,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Drill Peck,65.0,Flying,33.0,2.3,1.7
13707,0732,Trumbeak,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Rock Blast,50.0,Rock,33.0,2.1,1.6
13704,0732,Trumbeak,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Sky Attack,80.0,Flying,50.0,2.0,1.5
13705,0732,Trumbeak,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Drill Peck,65.0,Flying,33.0,2.3,1.7
13703,0732,Trumbeak,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Rock Blast,50.0,Rock,33.0,2.1,1.6
13706,0732,Trumbeak,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Sky Attack,80.0,Flying,50.0,2.0,1.5
13715,0733,Toucannon,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Rock Blast,50.0,Rock,33.0,2.1,1.6
13717,0733,Toucannon,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Flash Cannon,100.0,Steel,100.0,2.7,1.6
13714,0733,Toucannon,Normal,Flying,Bullet Seed,8.0,Grass,14.0,1.1,Flash Cannon,100.0,Steel,100.0,2.7,1.6
13716,0733,Toucannon,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Flash Cannon,100.0,Steel,100.0,2.7,1.6
13712,0733,Toucannon,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Drill Peck,65.0,Flying,33.0,2.3,1.7
13711,0733,Toucannon,Normal,Flying,Bullet Seed,8.0,Grass,14.0,1.1,Rock Blast,50.0,Rock,33.0,2.1,1.6
13710,0733,Toucannon,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Rock Blast,50.0,Rock,33.0,2.1,1.6
13709,0733,Toucannon,Normal,Flying,Bullet Seed,8.0,Grass,14.0,1.1,Drill Peck,65.0,Flying,33.0,2.3,1.7
13713,0733,Toucannon,Normal,Flying,Rock Smash,15.0,Fighting,10.0,1.3,Drill Peck,65.0,Flying,33.0,2.3,1.7
13718,0734,Yungoos,Normal,,Tackle,5.0,Normal,5.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
13719,0734,Yungoos,Normal,,Tackle,5.0,Normal,5.0,0.5,Rock Tomb,70.0,Rock,50.0,3.2,2.25
13720,0734,Yungoos,Normal,,Tackle,5.0,Normal,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
13725,0735,Gumshoos,Normal,,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
13726,0735,Gumshoos,Normal,,Take Down,8.0,Normal,10.0,1.2,Hyper Fang,80.0,Normal,50.0,2.5,1.5
13723,0735,Gumshoos,Normal,,Take Down,8.0,Normal,10.0,1.2,Crunch,70.0,Dark,33.0,3.2,1.3
13722,0735,Gumshoos,Normal,,Bite,6.0,Dark,4.0,0.5,Hyper Fang,80.0,Normal,50.0,2.5,1.5
13721,0735,Gumshoos,Normal,,Take Down,8.0,Normal,10.0,1.2,Rock Tomb,70.0,Rock,50.0,3.2,2.25
